"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"175462";"-0,614001";"44,84967";"44°50'58.812N 0°36'50.404W";"33063";"Place Frédéric Ozanam";"";"33200";"BORDEAUX";"02/06/2022";"En extérieur";"RPUB_148624.pdf";"Oui";"0,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175478";"-1,135327";"44,768778";"44°46'7.601N 1°8'7.177W";"33011";"Rue Aristide Briand";"";"33740";"ARES";"09/06/2022";"En extérieur";"RPUB_148677.pdf";"Oui";"0,61";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175488";"-1,122405";"44,776236";"44°46'34.450N 1°7'20.658W";"33011";"Lotissement Zone d'activités";"";"33740";"ARES";"09/06/2022";"En extérieur";"RPUB_148682.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175642";"-0,597188";"44,848324";"44°50'53.966N 0°35'49.877W";"33063";"Boulevard du Président Wilson";"";"33000";"BORDEAUX";"16/06/2022";"En intérieur";"RPUB_148839.pdf";"Oui";"3,29";"Divers";"EXEM";"";"0,08";"";"";"";"";"";"0,18";"";"0,75";"";"1,29";"";"1,34";"";"1,47";"";"0,68";"";"1,92";"";"0,06";"";"3,220916";"3,214887";"2,1"
"175731";"-0,731202";"44,144646";"44°8'40.726N 0°43'52.327W";"40246";"Route de Mont de Marsan";"";"40630";"SABRES";"07/06/2022";"En extérieur";"RPUB_148974.pdf";"Oui";"0,8";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175734";"0,123253";"44,51747";"44°31'2.892N 0°7'23.711E";"47233";"Route de Bordeaux";"";"47180";"SAINTE BAZEILLE";"30/05/2022";"En extérieur";"RPUB_148954.pdf";"Oui";"1,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175753";"0,63519";"44,512459";"44°30'44.852N 0°38'6.684E";"47023";"N21";"";"47290";"BEAUGAS";"30/05/2022";"En extérieur";"RPUB_148952.pdf";"Oui";"0,56";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175792";"0,204798";"44,530708";"44°31'50.549N 0°12'17.273E";"47157";"Pelevisot";"";"47200";"MARMANDE";"30/05/2022";"En extérieur";"RPUB_148953.pdf";"Oui";"0,72";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175868";"1,514204";"45,175162";"45°10'30.583N 1°30'51.134E";"19031";"Chemin des Crêtes";"";"19100";"BRIVE LA GAILLARDE";"01/06/2022";"En extérieur";"RPUB_149123.pdf";"Oui";"0,44";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175878";"1,561978";"45,160994";"45°9'39.578N 1°33'43.121E";"19123";"Rue Réjane";"";"19360";"MALEMORT";"01/06/2022";"En extérieur";"RPUB_149124.pdf";"Oui";"0,61";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"175902";"1,517086";"45,173753";"45°10'25.511N 1°31'1.510E";"19031";"Rue Commandant Marchal";"";"19100";"BRIVE LA GAILLARDE";"01/06/2022";"En extérieur";"RPUB_149122.pdf";"Oui";"1,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176058";"2,246587";"44,637901";"44°38'16.444N 2°14'47.713E";"12246";"Mas Pourquet";"";"12300";"SAINT SANTIN";"28/06/2022";"En extérieur";"RPUB_149262.pdf";"Oui";"0,3";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,14";"";"0,16";"";"0,15";"";"";"";"";"";"";"";"";"";"0,260192";"0,260192";"13,269"
"176113";"1,126592";"44,222002";"44°13'19.207N 1°7'35.731E";"82154";"Route de Lagarde";"";"82110";"SAINT AMANS DE PELLAGAL";"28/06/2022";"En intérieur";"RPUB_149318.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176116";"1,304111";"44,735478";"44°44'7.721N 1°18'14.800E";"46169";"Les Prévayries";"";"46300";"LEOBARD";"28/06/2022";"En extérieur";"RPUB_149315.pdf";"Oui";"0,62";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176170";"-0,58617";"44,844794";"44°50'41.258N 0°35'10.212W";"33063";"Rue Saint Luce";"";"33000";"BORDEAUX";"03/06/2022";"En extérieur";"RPUB_149362.pdf";"Oui";"0,98";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176172";"-0,256687";"44,295527";"44°17'43.897N 0°15'24.073W";"33095";"Chemin des Résineux";"";"33840";"CAPTIEUX";"03/06/2022";"En extérieur";"RPUB_149363.pdf";"Oui";"0,71";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176174";"1,626874";"43,845568";"43°50'44.045N 1°37'36.746E";"81106";"Capello";"";"81800";"GRAZAC";"03/06/2022";"En extérieur";"RPUB_149355.pdf";"Oui";"0,74";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176175";"2,184406";"43,966194";"43°57'58.298N 2°11'3.862E";"81144";"D97";"";"81380";"LESCURE D ALBIGEOIS";"03/06/2022";"En extérieur";"RPUB_149356.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176176";"-0,57351";"44,8447";"44°50'40.920N 0°34'24.636W";"33063";"Allée de Munich";"";"33000";"BORDEAUX";"03/06/2022";"En extérieur";"RPUB_149368.pdf";"Oui";"0,37";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176179";"1,334361";"43,996431";"43°59'47.152N 1°20'3.700E";"82121";"Avenue de l'Europe";"";"82000";"MONTAUBAN";"03/06/2022";"En extérieur";"RPUB_149358.pdf";"Oui";"0,95";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176190";"2,07845";"43,91756";"43°55'3.216N 2°4'42.420E";"81297";"Avenue de la Martelle";"";"81150";"TERSSAC";"03/06/2022";"En extérieur";"RPUB_149357.pdf";"Oui";"0,88";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176280";"-0,277652";"44,411398";"44°24'41.033N 0°16'39.547W";"33270";"3 Lieu Dit Matha";"";"33430";"MARIMBAULT";"08/07/2022";"En intérieur";"RPUB_149491.pdf";"Oui";"0,5";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176283";"-0,605675";"44,842535";"44°50'33.126N 0°36'20.430W";"33063";"Rue Jules Ferry";"";"33000";"BORDEAUX";"08/07/2022";"En extérieur";"RPUB_149503.pdf";"Oui";"0,28";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176297";"-0,671679";"44,829616";"44°49'46.618N 0°40'18.044W";"33281";"Rue Isaak Newton";"";"33700";"MERIGNAC";"07/07/2022";"En extérieur";"RPUB_149479.pdf";"Oui";"2,16";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"1,08";"";"1,3";"";"0,97";"";"0,47";"";"0,57";"";"0,25";"";"0,68";"";"2,206354";"2,206354";"-2,146"
"176298";"-0,601126";"44,836091";"44°50'9.928N 0°36'4.054W";"33063";"Rue de Doumerc";"";"33000";"BORDEAUX";"07/07/2022";"En extérieur";"RPUB_149486.pdf";"Oui";"0,37";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,12";"";"0,11";"";"0,07";"";"0,19";"";"0,06";"";"0,09";"";"0,05";"";"0,285832";"0,285832";"22,748"
"176351";"-0,578703";"44,859519";"44°51'34.268N 0°34'43.331W";"33063";"Rue des Frères Portman";"";"33300";"BORDEAUX";"13/07/2022";"En intérieur";"RPUB_149555.pdf";"Oui";"1,25";"Lieu d'habitation";"EXEM";"";"0,63";"";"";"0,05";"";"";"0,43";"";"0,33";"";"0,33";"";"0,35";"";"0,37";"";"0,25";"";"0,23";"";"0,24";"";"1,111081";"0,80635";"11,114"
"176361";"0,339632";"45,246416";"45°14'47.098N 0°20'22.675E";"24352";"Rue Couleau";"";"24600";"RIBERAC";"18/07/2022";"En intérieur";"RPUB_149566.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176369";"2,575178";"44,348435";"44°20'54.366N 2°34'30.641E";"12202";"Place de l'Olmet";"";"12000";"RODEZ";"19/07/2022";"En intérieur";"RPUB_149574.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176380";"-0,566771";"44,816627";"44°48'59.857N 0°34'0.376W";"33063";"Rue des Poilus 1914-1918";"";"33800";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149592.pdf";"Oui";"1,34";"Rue / Route / Parking";"EXEM";"";"0,13";"";"";"";"";"";"0,22";"";"";"";"0,38";"";"0,41";"";"0,52";"";"0,39";"";"0,25";"";"0,64";"";"1,128007";"1,098681";"15,82"
"176381";"0,615273";"44,204568";"44°12'16.445N 0°36'54.983E";"47001";"Boulevard de la république";"";"47000";"AGEN";"11/07/2022";"En extérieur";"RPUB_149609.pdf";"Oui";"1,04";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"0,07";"";"";"";"";"0,49";"";"0,42";"";"0,61";"";"0,45";"";"0,35";"";"0,32";"";"0,06";"";"1,116692";"1,104355";"-7,374"
"176383";"-0,553687";"44,824591";"44°49'28.528N 0°33'13.273W";"33063";"Rue Lafiteau";"";"33800";"BORDEAUX";"21/07/2022";"En intérieur";"RPUB_149582.pdf";"Oui";"0,63";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,09";"";"";"";"";"";"";"";"";"";"0,45";"";"0,31";"";"0,15";"";"0,12";"";"0,07";"";"0,08";"";"0,595735";"0,588897";"5,439"
"176388";"-0,599703";"44,832867";"44°49'58.321N 0°35'58.931W";"33063";"Rue de Lescure";"";"33000";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149584.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,31";"";"0,36";"";"0,3";"";"0,36";"";"0,34";"";"0,14";"";"0,42";"";"0,87";"0,87";"18,692"
"176389";"-0,571815";"44,814245";"44°48'51.282N 0°34'18.534W";"33063";"Boulevard Albert 1er";"";"33800";"BORDEAUX";"20/07/2022";"En intérieur";"RPUB_149583.pdf";"Oui";"0,41";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"0,15";"";"0,17";"";"0,12";"";"0,13";"";"0,11";"";"0,11";"";"";"";"0,326956";"0,326956";"20,255"
"176390";"-0,566423";"44,821642";"44°49'17.911N 0°33'59.123W";"33063";"Rue Roger Mirassou";"";"33800";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149593.pdf";"Oui";"3,85";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"1,58";"";"2,94";"";"0,45";"";"0,55";"";"1,2";"";"0,38";"";"3,637224";"3,637224";"5,527"
"176394";"-0,598746";"44,832413";"44°49'56.687N 0°35'55.486W";"33063";"Boulevard Antoine Gautier";"";"33000";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149586.pdf";"Oui";"0,91";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,22";"";"0,23";"";"0,28";"";"0,44";"";"0,43";"";"0,32";"";"0,42";"";"0,914877";"0,914877";"-0,536"
"176395";"-0,604012";"44,821246";"44°49'16.486N 0°36'14.443W";"33063";"Rue Mahela";"";"33000";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149587.pdf";"Oui";"1,41";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,26";"";"0,49";"";"0,47";"";"0,75";"";"0,63";"";"0,54";"";"0,39";"";"1,389856";"1,389856";"1,429"
"176396";"-0,547114";"44,876933";"44°52'36.959N 0°32'49.610W";"33063";"Rue Pascal Lafargue";"";"33300";"BORDEAUX";"13/07/2022";"En extérieur";"RPUB_149591.pdf";"Oui";"0,99";"Rue / Route / Parking";"EXEM";"";"0,11";"";"";"";"";"";"";"";"0,26";"";"0,27";"";"0,48";"";"0,44";"";"0,45";"";"0,36";"";"0,45";"";"1,054135";"1,04838";"-6,478"
"176401";"-0,541398";"44,886675";"44°53'12.030N 0°32'29.033W";"33063";"Avenue du Docteur Schinazi";"";"33300";"BORDEAUX";"13/07/2022";"En extérieur";"RPUB_149590.pdf";"Oui";"1,84";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,09";"";"0,11";"";"0,62";"";"0,74";"";"0,48";"";"0,62";"";"0,85";"";"0,39";"";"1,562562";"1,559968";"15,078"
"176403";"-0,611414";"44,827765";"44°49'39.954N 0°36'41.090W";"33063";"Rue Catherine et William Booth";"";"33000";"BORDEAUX";"12/07/2022";"En extérieur";"RPUB_149585.pdf";"Oui";"1,46";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,65";"";"0,56";"";"0,81";"";"0,53";"";"0,31";"";"0,13";"";"0,17";"";"1,347219";"1,347219";"7,725"
"176406";"0,709952";"44,393644";"44°23'37.118N 0°42'35.827E";"47323";"Rue Alphonse de Poitiers";"";"47300";"VILLENEUVE SUR LOT";"11/07/2022";"En extérieur";"RPUB_149610.pdf";"Oui";"0,83";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,22";"";"0,27";"";"0,24";"";"0,35";"";"0,38";"";"0,08";"";"0,06";"";"0,677791";"0,67513";"18,338"
"176407";"-0,541961";"44,883212";"44°52'59.563N 0°32'31.060W";"33063";"Avenue du Docteur Schinazi";"";"33300";"BORDEAUX";"13/07/2022";"En extérieur";"RPUB_149589.pdf";"Oui";"1,51";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"";"";"0,79";"";"1,11";"";"0,35";"";"0,2";"";"0,14";"";"0,33";"";"1,467004";"1,465333";"2,847"
"176411";"-0,555495";"44,763979";"44°45'50.324N 0°33'19.782W";"33550";"Avenue Fernand Coin";"";"33140";"VILLENAVE D ORNON";"11/07/2022";"En extérieur";"RPUB_149588.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,21";"";"0,67";"";"0,46";"";"0,29";"";"0,28";"";"0,2";"";"0,29";"";"0,99559";"0,99559";"10,307"
"176454";"2,621";"44,896828";"44°53'48.581N 2°37'15.600E";"15017";"Route du Volcamp";"";"15800";"BADAILHAC";"25/07/2022";"En intérieur";"RPUB_149640.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176496";"-0,620474";"44,816505";"44°48'59.418N 0°37'13.706W";"33318";"Rue Victor Monnot";"";"33600";"PESSAC";"22/07/2022";"En extérieur";"RPUB_149665.pdf";"Oui";"0,98";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,44";"";"0,35";"";"0,38";"";"0,23";"";"0,32";"";"0,08";"";"0,29";"";"0,840417";"0,840417";"14,243"
"176501";"2,137759";"43,957983";"43°57'28.739N 2°8'15.932E";"81004";"Chemin de Balard";"";"81000";"ALBI";"19/07/2022";"En extérieur";"RPUB_149659.pdf";"Oui";"0,81";"Rue / Route / Parking";"EXEM";"";"0,26";"";"";"";"";"";"0,06";"";"0,31";"";"0,13";"";"0,31";"";"0,4";"";"0,14";"";"0,16";"";"";"";"0,696778";"0,643661";"13,978"
"176503";"1,77404";"43,76827";"43°46'5.772N 1°46'26.544E";"81104";"Rue de Notre Dame";"";"81500";"GIROUSSENS";"25/07/2022";"En intérieur";"RPUB_149686.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176507";"-0,629108";"44,805869";"44°48'21.128N 0°37'44.789W";"33318";"Rue Adrien Ducourt";"";"33600";"PESSAC";"22/07/2022";"En extérieur";"RPUB_149666.pdf";"Oui";"1,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,28";"";"0,48";"";"0,32";"";"0,37";"";"0,47";"";"0,26";"";"0,11";"";"0,921249";"0,921249";"17,746"
"176512";"-0,62291";"44,81484";"44°48'53.424N 0°37'22.476W";"33318";"Avenue Léon Blum";"";"33600";"PESSAC";"22/07/2022";"En extérieur";"RPUB_149667.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,07";"";"0,21";"";"0,39";"";"0,34";"";"0,42";"";"0,26";"";"0,46";"";"0,37";"";"0,95352";"0,950947";"17,8"
"176517";"2,163049";"43,917442";"43°55'2.791N 2°9'46.976E";"81004";"Rue Gustave Eiffel";"";"81000";"ALBI";"25/07/2022";"En extérieur";"RPUB_149658.pdf";"Oui";"1,63";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,74";"";"0,79";"";"0,63";"";"0,48";"";"0,38";"";"0,16";"";"";"";"1,403211";"1,403211";"13,913"
"176522";"2,575162";"44,348446";"44°20'54.406N 2°34'30.583E";"12202";"Place de l'Olmet";"";"12000";"RODEZ";"19/07/2022";"En intérieur";"RPUB_149655.pdf";"Oui";"0";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176531";"-0,582711";"44,803236";"44°48'11.650N 0°34'57.760W";"33522";"Rue Blumerel";"";"33400";"TALENCE";"21/07/2022";"En extérieur";"RPUB_149735.pdf";"Oui";"1,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,55";"";"0,67";"";"0,36";"";"0,23";"";"0,19";"";"0,26";"";"1,018627";"1,018627";"12,187"
"176532";"-0,484219";"44,778651";"44°46'43.144N 0°29'3.188W";"33234";"Route de Cénac";"";"33360";"LATRESNE";"21/07/2022";"En extérieur";"RPUB_149733.pdf";"Oui";"0,99";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"";"";"";"0,23";"";"0,27";"";"0,23";"";"0,38";"";"0,38";"";"0,23";"";"0,29";"";"0,45";"";"0,910769";"0,868389";"8,003"
"176538";"-0,584201";"44,84925";"44°50'57.300N 0°35'3.124W";"33063";"Rue Fondaudège";"";"33000";"BORDEAUX";"19/07/2022";"En extérieur";"RPUB_149726.pdf";"Oui";"1,27";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,8";"";"0,29";"";"0,3";"";"0,31";"";"0,27";"";"0,28";"";"1,030291";"1,030291";"18,875"
"176540";"-0,589403";"44,824417";"44°49'27.901N 0°35'21.851W";"33522";"Rue Jean Baptiste Pomiès";"";"33400";"TALENCE";"21/07/2022";"En extérieur";"RPUB_149731.pdf";"Oui";"2,24";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,07";"";"0,99";"";"1,41";"";"0,37";"";"0,27";"";"0,35";"";"0,44";"";"1,870561";"1,870561";"16,493"
"176543";"-0,547941";"44,868711";"44°52'7.360N 0°32'52.588W";"33063";"Rue Achard";"";"33300";"BORDEAUX";"20/07/2022";"En extérieur";"RPUB_149728.pdf";"Oui";"1,73";"Rue / Route / Parking";"EXEM";"";"0,14";"";"";"";"";"";"";"";"0,88";"";"0,25";"";"0,89";"";"0,67";"";"0,29";"";"0,34";"";"0,45";"";"1,581044";"1,574833";"8,61"
"176559";"-0,572982";"44,830672";"44°49'50.419N 0°34'22.735W";"33063";"Place de la Victoire";"";"33000";"BORDEAUX";"19/07/2022";"En extérieur";"RPUB_149727.pdf";"Oui";"2,94";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,07";"";"2,17";"";"0,77";"";"1,31";"";"0,81";"";"0,7";"";"0,69";"";"0,46";"";"2,976004";"2,975181";"-1,225"
"176561";"-0,482995";"44,778513";"44°46'42.647N 0°28'58.782W";"33234";"Route de Cénac";"";"33360";"LATRESNE";"21/07/2022";"En extérieur";"RPUB_149734.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"0,15";"";"";"";"";"";"0,33";"";"0,25";"";"0,2";"";"0,55";"";"0,44";"";"0,21";"";"0,34";"";"0,19";"";"0,962185";"0,891291";"13,317"
"176565";"-0,540498";"44,804901";"44°48'17.644N 0°32'25.793W";"33039";"Rue Yves Montand";"";"33130";"BEGLES";"21/07/2022";"En extérieur";"RPUB_149724.pdf";"Oui";"2,83";"Rue / Route / Parking";"EXEM";"";"0,16";"";"";"";"";"";"0,1";"";"";"";"1,02";"";"1,15";"";"1,29";"";"0,84";"";"0,61";"";"0,4";"";"2,302238";"2,294493";"18,649"
"176567";"-0,581717";"44,863243";"44°51'47.675N 0°34'54.181W";"33063";"Rue du Dr Finlay";"";"33300";"BORDEAUX";"20/07/2022";"En extérieur";"RPUB_149732.pdf";"Oui";"1,34";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,21";"";"0,51";"";"0,5";"";"0,57";"";"0,48";"";"0,33";"";"0,3";"";"1,143853";"1,143853";"14,638"
"176574";"-0,580719";"44,822793";"44°49'22.055N 0°34'50.588W";"33063";"Cours de l'Argonne";"";"33800";"BORDEAUX";"20/07/2022";"En extérieur";"RPUB_149737.pdf";"Oui";"0,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,11";"";"0,17";"";"0,08";"";"0,07";"";"";"";"0,245764";"0,245764";"12,227"
"176578";"-0,581061";"44,820237";"44°49'12.853N 0°34'51.820W";"33063";"Boulevard Franklin Roosevelt";"";"33800";"BORDEAUX";"20/07/2022";"En extérieur";"RPUB_149736.pdf";"Oui";"0,89";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"0,05";"";"";"0,37";"";"0,51";"";"0,24";"";"0,33";"";"0,27";"";"0,65";"";"1,031455";"1,029029";"-15,894"
"176584";"-0,575043";"44,872921";"44°52'22.516N 0°34'30.155W";"33063";"Rue du Jonc";"";"33300";"BORDEAUX";"20/07/2022";"En extérieur";"RPUB_149729.pdf";"Oui";"1,64";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,92";"";"0,08";"";"0,7";"";"0,71";"";"0,1";"";"0,58";"";"0,13";"";"1,486674";"1,486674";"9,349"
"176588";"-0,562969";"44,889054";"44°53'20.594N 0°33'46.688W";"33063";"Rue du Grand Barail";"";"33000";"BORDEAUX";"19/07/2022";"En extérieur";"RPUB_149725.pdf";"Oui";"1,72";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,51";"";"0,47";"";"0,59";"";"0,54";"";"0,52";"";"0,55";"";"0,49";"";"1,390575";"1,390575";"19,153"
"176590";"-0,586311";"44,835001";"44°50'6.004N 0°35'10.720W";"33063";"Cours Maréchal Juin";"";"33200";"BORDEAUX";"19/07/2022";"En extérieur";"RPUB_149730.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,21";"";"";"";"";"0,17";"";"0,34";"";"0,37";"";"0,39";"";"0,26";"";"0,43";"";"0,42";"";"0,952103";"0,928655";"11,018"
"176605";"-0,599393";"44,839921";"44°50'23.716N 0°35'57.815W";"33063";"Boulevard du Président Wilson";"";"33000";"BORDEAUX";"19/07/2022";"En extérieur";"RPUB_149781.pdf";"Oui";"0,93";"Rue / Route / Parking";"EXEM";"0,09";"";"";"";"";"";"";"";"";"0,11";"";"0,33";"";"0,32";"";"0,47";"";"0,29";"";"0,21";"";"0,38";"";"0,851469";"0,846699";"8,444"
"176658";"-0,598454";"44,847943";"44°50'52.595N 0°35'54.434W";"33063";"Avenue Charles de Gaulle";"";"33200";"BORDEAUX";"01/08/2022";"En intérieur";"RPUB_149805.pdf";"Oui";"0,87";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"0,1";"";"0,13";"";"0,17";"";"0,62";"";"0,23";"";"0,24";"";"0,13";"";"";"";"0,753392";"0,746726";"13,403"
"176676";"-0,587404";"44,8318";"44°49'54.480N 0°35'14.654W";"33063";"Rue François de Sourdis";"";"33000";"BORDEAUX";"02/08/2022";"En extérieur";"RPUB_149856.pdf";"Oui";"0,6";"Lieu d'habitation";"EXEM";"";"0,05";"";"";"0,06";"";"";"";"";"0,18";"";"0,07";"";"0,18";"";"0,23";"";"0,24";"";"0,22";"";"0,05";"";"0,487032";"0,480729";"18,828"
"176679";"-0,563564";"44,829883";"44°49'47.579N 0°33'48.830W";"33063";"Rue des Douves";"";"33800";"BORDEAUX";"02/08/2022";"En extérieur";"RPUB_149820.pdf";"Oui";"0,58";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,18";"";"0,25";"";"0,17";"";"";"";"0,32";"";"0,48816";"0,48816";"15,835"
