"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"130545";"-0,636907";"44,829213";"44°49'45.167N 0°38'12.865W";"33281";"Avenue des Eyquems";"";"33700";"MERIGNAC";"11/05/2017";"En intérieur";"R_SO4103_1_1PUB.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"0,01";"0,05";"0,05";"0,04";"0,05";"0,05";"0,17";"0,13";"0,15";"0,02";"";"0,1";"";"0,26";"";"0,16";"";"0,14";"";"0,06";"";"";"";"0,454753";"0,35609";"-10,915";"0,704237"
"130547";"-0,610739";"44,839454";"44°50'22.034N 0°36'38.660W";"33063";"Avenue de la République";"";"33200";"BORDEAUX";"11/05/2017";"En intérieur";"R_SO4100_1_1PUB.pdf";"Oui";"1,39";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"0,06";"";"";"";"0,65";"";"0,72";"";"0,41";"";"0,56";"";"0,22";"";"";"";"1,214331";"1,212848";"12,638";"0,537504"
"130561";"-0,632336";"44,844513";"44°50'40.247N 0°37'56.410W";"33281";"Allée Clos Montesquieu";"";"33700";"MERIGNAC";"10/05/2017";"En intérieur";"R_SO4119_1_1PUB.pdf";"Oui";"1,02";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130562";"1,548471";"45,148337";"45°8'54.013N 1°32'54.496E";"19031";"Rue Marcel Proust";"";"19100";"BRIVE LA GAILLARDE";"19/05/2017";"En intérieur";"R_SO4149_1_1PUB.pdf";"Oui";"2,02";"Lieu d'habitation";"EXEM";"0,01";"2,04";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,15";"";"0,3";"";"0,09";"";"0,05";"";"";"";"2,083771";"0,351568";"-3,157";"2,306714"
"130591";"1,48545";"44,467463";"44°28'2.867N 1°29'7.620E";"46149";"Le Bourg";"";"46090";"LAMAGDELAINE";"12/05/2017";"En intérieur";"R_SO4147_1_1PUB.pdf";"Oui";"0,12";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130609";"-0,683835";"44,791049";"44°47'27.776N 0°41'1.806W";"33318";"Rue du Comté";"";"33600";"PESSAC";"10/05/2017";"En extérieur";"R_SO4142_1_1PUB.pdf";"Oui";"0,54";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"0,25";"";"";"";"0,09";"";"0,06";"";"";"";"0,383536";"0,383536";"28,975";"0,557458"
"130619";"0,54848";"45,277552";"45°16'39.187N 0°32'54.528E";"24243";"Bourg";"";"24350";"LISLE";"29/05/2017";"En extérieur";"R_SO4143_1_1PUB.pdf";"Oui";"0,15";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130687";"0,872984";"44,367635";"44°22'3.486N 0°52'22.742E";"47203";"La Rouquette";"";"47140";"PENNE D AGENAIS";"05/06/2017";"En extérieur";"R_SO4166_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,241661";"0,03873";"-101,384";"1,005495"
"130760";"-0,463539";"43,874038";"43°52'26.537N 0°27'48.740W";"40192";"Impasse Clos Marcade";"";"40000";"MONT DE MARSAN";"13/06/2017";"En extérieur";"R_SO4264_1_1PUB.pdf";"Oui";"1,07";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130761";"2,331526";"43,89705";"43°53'49.380N 2°19'53.494E";"81317";"Rue des Fossés";"";"81430";"VILLEFRANCHE D ALBIGEOIS";"15/06/2017";"En intérieur";"R_SO4303_1_1PUB.pdf";"Oui";"0,27";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,05";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,245967";"0,06";"8,901";"0,951899"
"130773";"-0,525091";"44,855876";"44°51'21.154N 0°31'30.328W";"33119";"Avenue du Président Vincent Auriol";"";"33150";"CENON";"12/06/2017";"En intérieur";"R_SO4223_1_1PUB.pdf";"Oui";"0,21";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,07";"";"";"";"";"";"";"";"";"";"0,11";"";"0,16";"";"0,07";"";"";"";"";"";"";"";"0,217945";"0,206398";"-3,783";"0,360943"
"130809";"2,068498";"43,882699";"43°52'57.716N 2°4'6.593E";"81232";"Bourg";"";"81150";"ROUFFIAC";"16/06/2017";"En intérieur";"R_SO4260_1_1PUB.pdf";"Oui";"0,12";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130847";"0,716536";"45,190476";"45°11'25.714N 0°42'59.530E";"24322";"Boulevard Ampère";"";"24000";"PERIGUEUX";"20/06/2017";"En intérieur";"R_SO4240_1_1PUB.pdf";"Oui";"0,46";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,16";"";"";"";"";"";"";"";"";"";"0,08";"";"0,16";"";"0,09";"";"0,24";"";"0,24";"";"";"";"0,425323";"0,394081";"7,538";"0,391888"
"130911";"1,440969";"44,446779";"44°26'48.404N 1°26'27.488E";"46042";"Boulevard Gambetta";"";"46000";"CAHORS";"19/06/2017";"En extérieur";"R_SO4339_1_1PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"0,11";"";"";"";"";"";"";"";"";"";"0,05";"";"0,07";"";"";"";"";"";"";"";"";"";"0,139642";"0,086023";"33,504";"0,325362"
"130912";"-0,656658";"44,845372";"44°50'43.339N 0°39'23.969W";"33281";"Avenue de Lattre de Tassigny";"";"33700";"MERIGNAC";"27/06/2017";"En extérieur";"R_SO4361_1_16PUB.pdf";"Oui";"0,54";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"0,23";"";"0,15";"";"0,14";"";"";"";"";"";"0,43715";"0,43715";"19,046";"0,331051"
"130914";"2,445359";"44,930043";"44°55'48.155N 2°26'43.292E";"15014";"Place de l'Hôtel de Ville";"";"15000";"AURILLAC";"21/06/2017";"En extérieur";"R_SO4324_1_1PUB.pdf";"Oui";"1,07";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,15";"";"0,63";"";"0,23";"";"0,46";"";"0,3";"";"";"";"0,881136";"0,879716";"17,651";"0,637457"
"130919";"1,771417";"45,265501";"45°15'55.804N 1°46'17.101E";"19272";"Rue Félix Vidalin";"";"19000";"TULLE";"21/06/2017";"En extérieur";"R_SO4327_1_2PUB.pdf";"Oui";"0,6";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"0,28";"";"0,23";"";"";"";"";"";"0,49689";"0,49689";"17,185";"0,158715"
"130935";"0,894785";"44,679784";"44°40'47.222N 0°53'41.226E";"24280";"Rue Notre Dame";"";"24540";"MONPAZIER";"19/06/2017";"En extérieur";"R_SO4334_1_1PUB.pdf";"Oui";"0,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"33,333";"0"
"130939";"0,615513";"44,203143";"44°12'11.315N 0°36'55.847E";"47001";"Place du Docteur Esquirol";"";"47000";"AGEN";"19/06/2017";"En extérieur";"R_SO4340_1_1PUB.pdf";"Oui";"0,2";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,08";"";"0,07";"";"";"";"";"";"0,166433";"0,145945";"16,783";"0,132088"
"130943";"0,364609";"45,037573";"45°2'15.263N 0°21'52.592E";"24299";"Rue de la Libération";"";"24400";"MUSSIDAN";"19/06/2017";"En extérieur";"R_SO4334_1_2PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"0,21";"0,21";"0";"0"
"130947";"1,533751";"45,159519";"45°9'34.268N 1°32'1.504E";"19031";"Place Hotel de ville";"";"19100";"BRIVE LA GAILLARDE";"20/06/2017";"En extérieur";"R_SO4327_1_1PUB.pdf";"Oui";"0,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,07";"";"0,08";"";"";"";"";"";"0,145945";"0,145945";"18,919";"0,149666"
"130955";"2,146218";"43,927286";"43°55'38.230N 2°8'46.385E";"81004";"Rue de l'Hôtel de Ville";"";"81000";"ALBI";"23/06/2017";"En extérieur";"R_SO4331_1_1PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"";"";"0,17";"";"0,05";"";"";"";"0,232164";"0,232164";"-5,529";"0,425622"
"130956";"1,048572";"45,339439";"45°20'21.980N 1°2'54.859E";"24164";"Place du Roger Celerier";"";"24160";"EXCIDEUIL";"20/06/2017";"En extérieur";"R_SO4334_1_4PUB.pdf";"Oui";"0,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"130961";"0,71615";"45,184048";"45°11'2.573N 0°42'58.140E";"24322";"Rue du Président-Wilson";"";"24019";"PERIGUEUX";"20/06/2017";"En extérieur";"R_SO4334_1_3PUB.pdf";"Oui";"0,39";"Rue / Route / Parking";"EXEM";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"";"";"";"";"0,313209";"0,3";"19,69";"0,538462"
"130985";"1,731291";"43,816964";"43°49'1.070N 1°43'52.648E";"81070";"Avenue Jean Berenguier";"";"81800";"COUFOULEUX";"23/06/2017";"En extérieur";"R_SO4331_1_3PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"0,05";"";"";"";"";"";"0,070711";"0,070711";"55,806";"0"
"131043";"2,630432";"44,363187";"44°21'47.473N 2°37'49.555E";"12241";"Allée de l'Aveyron";"";"12850";"SAINTE RADEGONDE";"11/07/2017";"En intérieur";"R_SO4345_1_1PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,19";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,275318";"0,03873";"-14,716";"1,092377"
"131051";"0,386603";"43,877216";"43°52'37.978N 0°23'11.771E";"32459";"Avenue du Bataillon de l'Armagnac";"";"32310";"VALENCE SUR BAISE";"10/07/2017";"En extérieur";"R_SO4299_1_1PUB.pdf";"Oui";"1,29";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"1,15";"";"";"";"0,47";"";"";"";"";"";"1,288022";"1,288022";"0,153";"0,543649"
"131059";"2,596271";"44,365357";"44°21'55.285N 2°35'46.576E";"12176";"Boulevard des Capucines";"";"12850";"ONET LE CHATEAU";"12/07/2017";"En intérieur";"R_SO4344_1_1PUB.pdf";"Oui";"0,27";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,12";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,266833";"0,03873";"1,173";"0,974848"
"131066";"2,565329";"44,353629";"44°21'13.064N 2°33'55.184E";"12202";"Avenue de l'Europe";"";"12000";"RODEZ";"12/07/2017";"En intérieur";"R_SO4343_1_5PUB.pdf";"Oui";"0,49";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,06";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,15";"";"0,05";"";"0,15";"";"0,29";"";"";"";"0,437836";"0,363456";"10,646";"0,884768"
"131067";"2,56578";"44,355171";"44°21'18.616N 2°33'56.808E";"12202";"Vallon des Sports, Chemin de l'Auterne";"";"12000";"RODEZ";"12/07/2017";"En intérieur";"R_SO4343_1_1PUB.pdf";"Oui";"0,18";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,02";"0,03";"0,07";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,03";"";"0,01";"";"0,02";"";"0,02";"";"";"";"0,250599";"0,047958";"-39,222";"0,903952"
"131070";"2,574105";"44,350246";"44°21'0.886N 2°34'26.778E";"12202";"Place Adrien Rozier";"";"12000";"RODEZ";"12/07/2017";"En intérieur";"R_SO4343_1_6PUB.pdf";"Oui";"0,68";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,48";"";"0,01";"";"0,22";"";"0,02";"";"";"";"0,580259";"0,528961";"14,668";"1,362044"
"131071";"0,190136";"45,280239";"45°16'48.860N 0°11'24.490E";"16180";"Le Chail";"";"16390";"LAPRADE";"17/07/2017";"En intérieur";"R_SO4401_1_1PUB.pdf";"Oui";"0,26";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,05";"0,04";"0,05";"0,05";"0,16";"0,05";"0,22";"0,01";"";"0,02";"";"0,03";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,297658";"0,044721";"-14,484";"1,14057"
"131075";"2,567668";"44,352171";"44°21'7.816N 2°34'3.605E";"12202";"Avenue Victor Hugo";"";"12000";"RODEZ";"13/07/2017";"En intérieur";"R_SO4343_1_4PUB.pdf";"Oui";"0,22";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,241661";"0,03873";"-9,846";"1,005495"
"131077";"2,576637";"44,34911";"44°20'56.796N 2°34'35.893E";"12202";"Place Eugène Raynaldy";"";"12000";"RODEZ";"13/07/2017";"En intérieur";"R_SO4343_1_3PUB.pdf";"Oui";"1,19";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,08";"0,05";"0,04";"0,07";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,26";"";"0,33";"";"0,32";"";"0,83";"";"0,48";"";"";"";"1,124278";"1,094669";"5,523";"1,133966"
"131081";"2,592623";"44,361208";"44°21'40.349N 2°35'33.443E";"12202";"Impasse Abel Lafleur";"";"12000";"RODEZ";"12/07/2017";"En intérieur";"R_SO4343_1_2PUB.pdf";"Oui";"0,22";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,06";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,04";"";"0,03";"";"0,01";"";"0,02";"";"";"";"0,2498";"0,059161";"-13,545";"0,897527"
"131087";"0,416858";"44,844596";"44°50'40.546N 0°25'0.689E";"24340";"Route des Nébouts";"";"24130";"PRIGONRIEUX";"17/07/2017";"En intérieur";"R_SO4373_1_1PUB.pdf";"Oui";"0,2";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,07";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,248395";"0,03873";"-24,197";"0,971555"
"131115";"0,768657";"44,533625";"44°32'1.050N 0°46'7.165E";"47175";"Place Du Cap Del Pech";"";"47150";"MONFLANQUIN";"20/07/2017";"En intérieur";"R_SO4584_1_1PUB.pdf";"Oui";"0,32";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"43,75";"0"
"131168";"0,69392";"44,177834";"44°10'40.202N 0°41'38.112E";"47051";"Avenue du Périgord";"";"47240";"CASTELCULIER";"21/07/2017";"En intérieur";"R_SO4491_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131211";"2,186644";"44,210857";"44°12'39.085N 2°11'11.918E";"12258";"Puechmontard - Le Suc";"";"12440";"SALVETAT PEYRALES";"01/08/2017";"En intérieur";"R_SO4371_1_1PUB.pdf";"Oui";"0,11";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,03";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,242693";"0,044721";"-120,63";"0,983943"
"131216";"2,202115";"44,219638";"44°13'10.697N 2°12'7.614E";"12258";"Place André Calvignac";"";"12440";"SALVETAT PEYRALES";"01/08/2017";"En intérieur";"R_SO4371_1_2PUB.pdf";"Oui";"0,16";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,241661";"0,03873";"-51,038";"1,005495"
"131272";"-0,244725";"44,914713";"44°54'52.967N 0°14'41.010W";"33243";"Place Abel Surchamp";"";"33500";"LIBOURNE";"17/07/2017";"En extérieur";"R_SO4361_1_14PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131273";"-0,600783";"44,865382";"44°51'55.375N 0°36'2.819W";"33069";"Place Gambetta";"";"33110";"BOUSCAT";"19/07/2017";"En extérieur";"R_SO4361_1_13PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,07";"";"0,07";"";"0,06";"";"";"";"";"";"0,140712";"0,140712";"36,04";"0,101015"
"131277";"-0,011555";"44,679799";"44°40'47.276N 0°0'41.598W";"33103";"Rue De l'Amitié";"";"33540";"CASTELMORON D ALBRET";"20/07/2017";"En extérieur";"R_SO4361_1_7PUB.pdf";"Oui";"0,1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131283";"-0,648901";"44,88553";"44°53'7.908N 0°38'56.044W";"33162";"Rue De l'Hôtel de Ville";"";"33320";"EYSINES";"19/07/2017";"En extérieur";"R_SO4361_1_9PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131286";"-0,571332";"44,782612";"44°46'57.403N 0°34'16.795W";"33550";"Rue du Professeur Calmette";"";"33140";"VILLENAVE D ORNON";"20/07/2017";"En extérieur";"R_SO4361_1_22PUB.pdf";"Oui";"0,82";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,07";"";"";"";"0,42";"";"0,41";"";"0,22";"";"0,2";"";"0,19";"";"";"";"0,688404";"0,684836";"16,048";"0,497042"
"131292";"-0,226411";"44,565401";"44°33'55.444N 0°13'35.080W";"33435";"Allée Tilleuls";"";"33490";"SAINT MACAIRE";"20/07/2017";"En extérieur";"R_SO4361_1_20PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131298";"-0,523374";"44,88008";"44°52'48.288N 0°31'24.146W";"33249";"Rue André Dupin";"";"33310";"LORMONT";"19/07/2017";"En extérieur";"R_SO4361_1_15PUB.pdf";"Oui";"0,9";"Rue / Route / Parking";"EXEM";"";"0,31";"";"";"";"";"";"0,07";"";"";"";"0,4";"";"0,25";"";"0,11";"";"0,34";"";"0,27";"";"";"";"0,723948";"0,650461";"19,561";"0,444908"
"131301";"2,576466";"44,349409";"44°20'57.872N 2°34'35.278E";"12202";"Place Eugene Raynaldy";"";"12000";"RODEZ";"13/07/2017";"En extérieur";"R_SO4330_1_1PUB.pdf";"Oui";"0,38";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0,14";"";"0,08";"";"0,13";"";"0,13";"";"";"";"0,315911";"0,315911";"16,865";"0,28134"
"131304";"-0,542793";"44,808193";"44°48'29.495N 0°32'34.055W";"33039";"Rue Calixte Camelle";"";"33130";"BEGLES";"18/07/2017";"En extérieur";"R_SO4361_1_2PUB.pdf";"Oui";"0,75";"Rue / Route / Parking";"EXEM";"";"0,1";"";"";"";"";"";"";"";"";"";"0,32";"";"0,42";"";"0,38";"";"0,19";"";"0,1";"";"";"";"0,692315";"0,685055";"7,691";"0,511136"
"131332";"-0,527473";"44,830537";"44°49'49.933N 0°31'38.903W";"33167";"Avenue Pasteur";"";"33270";"FLOIRAC";"18/07/2017";"En extérieur";"R_SO4361_1_10PUB.pdf";"Oui";"0,72";"Rue / Route / Parking";"EXEM";"";"0,35";"";"";"";"";"";"0,07";"";"";"";"0,34";"";"0,23";"";"0,16";"";"0,22";"";"0,11";"";"";"";"0,618061";"0,504579";"14,158";"0,469874"
"131340";"-0,577329";"44,838031";"44°50'16.912N 0°34'38.384W";"33063";"Place Pey Berland";"";"33000";"BORDEAUX";"18/07/2017";"En extérieur";"R_SO4361_1_4PUB.pdf";"Oui";"0,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"0,41";"";"0,33";"";"0,08";"";"0,09";"";"";"";"0,57931";"0,57931";"16,042";"0,581112"
"131396";"-0,546945";"44,880315";"44°52'49.134N 0°32'49.002W";"33063";"Rue Barillet Deschamps";"";"33300";"BORDEAUX";"09/08/2017";"En intérieur";"R_SO4349_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"0,21";"";"";"";"";"";"0,05";"";"";"";"0,17";"";"0,2";"";"";"";"0,14";"";"";"";"";"";"0,36756";"0,297489";"3,274";"0,37325"
"131435";"-0,567358";"44,780189";"44°46'48.680N 0°34'2.489W";"33550";"Avenue Marechal Leclerc";"";"33140";"VILLENAVE D ORNON";"20/12/2016";"En extérieur";"rapport_pub_LA FAB BORDEAUX_MA16376.pdf";"Oui";"0,44";"Rue / Route / Parking";"SIMUTECH-UAE";"0,01";"0,04";"0,09";"0,05";"0,05";"0,06";"0,07";"0,08";"0,05";"";"";"0,14";"";"0,18";"";"0,13";"";"0,16";"";"0,16";"";"";"";"0,390256";"0,346554";"11,305";"0,567421"
"131534";"0,707588";"44,868356";"44°52'6.082N 0°42'27.317E";"24223";"Bittarie";"";"24150";"LALINDE";"28/08/2017";"En intérieur";"R_SO4885_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"0,09";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,18";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,281425";"0,03873";"-40,712";"0,976044"
"131562";"-0,185716";"45,041311";"45°2'28.720N 0°11'8.578W";"33198";"Rue Grand";"";"33230";"GUITRES";"08/08/2017";"En extérieur";"R_SO4361_1_12PUB.pdf";"Oui";"0,13";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131563";"0,21507";"44,841744";"44°50'30.278N 0°12'54.252E";"33402";"Place Gambetta";"";"33220";"SAINTE FOY LA GRANDE";"09/08/2017";"En extérieur";"R_SO4361_1_19PUB.pdf";"Oui";"0,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131566";"2,160766";"44,049943";"44°2'59.795N 2°9'38.758E";"81060";"Place de la Libération";"";"81400";"CARMAUX";"01/08/2017";"En extérieur";"R_SO4331_1_2PUB.pdf";"Oui";"0,59";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"0,43";"";"0,27";"";"";"";"";"";"0,532353";"0,532353";"9,771";"0,386704"
"131575";"-0,663117";"45,126889";"45°7'36.800N 0°39'47.221W";"33058";"Cours Vauban";"";"33390";"BLAYE";"08/08/2017";"En extérieur";"R_SO4361_1_3PUB.pdf";"Oui";"0,09";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"131593";"-0,503815";"44,894849";"44°53'41.456N 0°30'13.734W";"33096";"Avenue Vignau Anglade";"";"33560";"CARBON BLANC";"08/08/2017";"En extérieur";"R_SO4361_1_6PUB.pdf";"Oui";"0,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"0,17";"";"0,08";"";"";"";"0,07";"";"";"";"0,256515";"0,256515";"-2,606";"0,377308"
"131612";"-1,170484";"44,661068";"44°39'39.845N 1°10'13.742W";"33009";"Place Lucien de Gracia";"";"33120";"ARCACHON";"10/08/2017";"En extérieur";"R_SO4361_1_1PUB.pdf";"Oui";"0,31";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"";"";"0,11";"";"0,11";"";"0,08";"";"0,06";"";"";"";"";"";"0,197737";"0,184932";"36,214";"0,239433"
"131617";"-0,531077";"44,857648";"44°51'27.533N 0°31'51.877W";"33119";"Avenue Carnot";"";"33150";"CENON";"09/08/2017";"En extérieur";"R_SO4361_1_8PUB.pdf";"Oui";"0,33";"Rue / Route / Parking";"EXEM";"";"0,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"0,286356";"0,06";"13,225";"0,647059"
