"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"10245";"6,926111";"49,169167";"49°10'9.001N 6°55'34.000E";"57058";"Rue du Petit-bois";"mesures réalisées sur la voie publique";"57460";"BEHREN LES FORBACH";"04/01/2007";"En extérieur";"FicheMesure10245.pdf";"Oui";"0,92";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,83";"0,68";"0,09";"0,26";"";"";"0,1";"";"";"";"";"";"";"0,76";"";"0,25";"";"";"";"";"";"";"1,112205";"";"-20,892"
"10246";"6,923611";"49,17";"49°10'12.000N 6°55'25.000E";"57521";"Rue du Petit-Bois";"mesures réalisées sur un chemin sans nom menant à une cité pavillonnaire en construction";"57600";"OETING";"04/01/2007";"En extérieur";"FicheMesure10246.pdf";"Oui";"4,34";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"4,66";"0,63";"";"0,33";"";"";"0,21";"";"";"";"";"";"";"0,51";"";"0,44";"";"";"";"";"";"";"4,718633";"";"-8,724"
"10247";"6,9225";"49,170278";"49°10'13.001N 6°55'21.000E";"57521";"Rue du Petit-Bois";"mesures réalisées dans une rue sans nom dans une cité pavillonnaire en construction";"57600";"OETING";"04/01/2007";"En extérieur";"FicheMesure10247.pdf";"Oui";"4,54";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"4,79";"0,63";"";"0,53";"";"";"";"";"";"";"";"";"";"0,46";"";"0,47";"";"0,14";"";"";"";"";"4,860237";"";"-7,054"
"10390";"6,534722";"48,572778";"48°34'22.001N 6°32'4.999E";"54373";"Rue de la Machine";"Chez M.Persem, dans la chambre de M. Persem, dans le coin de la maison";"54300";"MONCEL LES LUNEVILLE";"06/02/2007";"En intérieur";"FicheMesure10390.pdf";"Oui";"0";"Lieu d'habitation";"AEXPERTISE";"";"";"0,32";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"";"";"0,32";"";""
"10391";"6,534722";"48,572778";"48°34'22.001N 6°32'4.999E";"54373";"Rue de la Machine";"Chez M. Persem, devant la porte du garage";"54300";"MONCEL LES LUNEVILLE";"06/02/2007";"En intérieur";"FicheMesure10391.pdf";"Oui";"0,46";"Lieu d'habitation";"AEXPERTISE";"";"";"0,4";"";"";"";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,24";"";"";"";"";"0,4";"";"13,043"
"10415";"6,050278";"48,258333";"48°15'29.999N 6°3'1.001E";"88164";"Chemin des Cantilles";"Mesure réalisée sur la voie publique";"88500";"ESTRENNES";"22/02/2007";"En extérieur";"FicheMesure10415.pdf";"Oui";"0,22";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"";"";"";"";"";"";"";"0,26";"";"-18,182"
"10417";"6,175";"48,6125";"48°36'45.000N 6°10'30.000E";"54328";"Rue Georges de la Tour";"Mesure réalisée sur la voie publique";"54710";"LUDRES";"21/02/2007";"En extérieur";"FicheMesure10417.pdf";"Oui";"0,27";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"0,14";"";"";"";"";"";"";""
"10418";"6,155";"49,095556";"49°5'44.002N 6°9'18.000E";"57480";"Rue Marc Seguin";"Mesure réalisée sur la voie publique";"57950";"MONTIGNY LES METZ";"06/03/2007";"En extérieur";"FicheMesure10418.pdf";"Oui";"1,07";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,33";"";"";"";"0,06";"";"";"";"";"";"";"";"0,16";"";"0,18";"";"0,1";"";"";"";"";"0,33541";"";"68,653"
"10449";"6,242222";"49,116667";"49°7'0.001N 6°14'31.999E";"57463";"Rue Jospeh Cugnot";"Société Cora Informatique";"57070";"METZ";"12/02/2007";"En intérieur";"FicheMesure10449.pdf";"Oui";"0,51";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";"";"0,81";"";"0,59";"";"0,44";"";"";"";"";"0,29";"";"43,137"
"10450";"6,242222";"49,116667";"49°7'0.001N 6°14'31.999E";"57463";"Rue Jospeh Cugnot";"Société Cora Informatique";"57070";"METZ";"12/02/2007";"En intérieur";"FicheMesure10450.pdf";"Oui";"0,93";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,44";"";"";"";"";"";"";"0,18";"";"80,645"
"10451";"6,242222";"49,116667";"49°7'0.001N 6°14'31.999E";"57463";"Rue Jospeh Cugnot";"Société Cora Informatique";"57070";"METZ";"12/02/2007";"En intérieur";"FicheMesure10451.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"0,29";"";""
"10452";"6,242222";"49,116944";"49°7'0.998N 6°14'31.999E";"57463";"Rue Jospeh Cugnot";"Société Cora Informatique";"57070";"METZ";"12/02/2007";"En intérieur";"FicheMesure10452.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,74";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"0,18";"";"";"";"";"";"";"0,74";"";""
"10453";"7,068889";"48,015278";"48°0'55.001N 7°4'8.000E";"68204";"Chemin des Sources";"Terrain devant Portail de Mme GRUNINGER";"68380";"METZERAL";"14/02/2007";"En extérieur";"FicheMesure10453.pdf";"Oui";"0,3";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"";"";"";"";"";"";"";"";"";""
"10454";"7,068889";"48,015278";"48°0'55.001N 7°4'8.000E";"68204";"Chemin des Sources";"Jardin de Mme GRUNINGER";"68380";"METZERAL";"14/02/2007";"En extérieur";"FicheMesure10454.pdf";"Oui";"0,43";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"";"";"";"";""
"10455";"7,073611";"48,016111";"48°0'58.000N 7°4'25.000E";"68204";"Rue Muhlbaach";"Devant la Pharmacie M.BARTHELEMY.";"68380";"METZERAL";"14/02/2007";"En extérieur";"FicheMesure10455.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";""
"10456";"6,155833";"49,1";"49°6'0.000N 6°9'20.999E";"57480";"Place Jeanne D'Arc";"Place devant L'Eglise St Joseph";"57950";"MONTIGNY LES METZ";"13/02/2007";"En extérieur";"FicheMesure10456.pdf";"Oui";"0,22";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,31";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"0,39";"";"";"";"";"";"";"0,31";"";"-40,909"
"10457";"6,153611";"49,099167";"49°5'57.001N 6°9'13.000E";"57480";"Rue Général Pougin";"Ecole primaire général Pougin";"57950";"MONTIGNY LES METZ";"13/02/2007";"En intérieur";"FicheMesure10457.pdf";"Oui";"0,25";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,09";"";"";"";"";"";"";"0,2";"";"20"
"10458";"6,144167";"49,091667";"49°5'30.001N 6°8'39.001E";"57480";"Rue de Coubertin";"Piscine municipale";"57950";"MONTIGNY LES METZ";"13/02/2007";"En intérieur";"FicheMesure10458.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,64";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,23";"";"";"";"";"";"";"0,64";"";""
"10459";"6,144167";"49,091667";"49°5'30.001N 6°8'39.001E";"57480";"Chemin des Sources";"Terrain devant futur centre technique municipal";"57950";"MONTIGNY LES METZ";"13/02/2007";"En intérieur";"FicheMesure10459.pdf";"Oui";"0,59";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,46";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,77";"";"0,26";"";"";"";"";"0,46";"";"22,034"
"10687";"7,849444";"48,768333";"48°46'5.999N 7°50'57.998E";"67046";"Rue du Maréchal Joffre";"Sur le trottoir, à 1m du portail";"67240";"BISCHWILLER";"05/04/2007";"En extérieur";"FicheMesure10687.pdf";"Oui";"1,6";"Rue / Route / Parking";"EMITECH-Montigny le Bretonneux";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"2,59";"";"";"";"0,86";"";"";"";"";"0,15";"";"90,625"
"10688";"7,843889";"48,770278";"48°46'13.001N 7°50'38.000E";"67046";"Rue des Jardins";"Entre le n°1 et le n°3 rue des jardins, face au chemin entre les deux terrains";"67240";"BISCHWILLER";"05/04/2007";"En extérieur";"FicheMesure10688.pdf";"Oui";"0,36";"Rue / Route / Parking";"EMITECH-Montigny le Bretonneux";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"0,38";"";"";"";"";"0,19";"";"47,222"
"10703";"7,360556";"48,077778";"48°4'40.001N 7°21'38.002E";"68066";"Rue Grand'rue";"Magasin FNAC - RDC";"68000";"COLMAR";"27/03/2007";"En intérieur";"FicheMesure10703.pdf";"Oui";"4,09";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,3";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"5,84";"";"";"";"";"";"";"0,316228";"";"92,268"
"10704";"7,360556";"48,077778";"48°4'40.001N 7°21'38.002E";"68066";"Rue Grand'Rue";"Magasin FNAC - RDC";"68000";"COLMAR";"27/03/2007";"En intérieur";"FicheMesure10704.pdf";"Oui";"1,39";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"1,09";"";"";"";"";"";"";"0,56";"";"59,712"
"10705";"7,360556";"48,077778";"48°4'40.001N 7°21'38.002E";"68066";"Rue Grand'Rue";"Magasin FNAC - RDC";"68000";"COLMAR";"27/03/2007";"En intérieur";"FicheMesure10705.pdf";"Oui";"1,33";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,92";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"3,33";"";"";"";"";"";"";"0,930591";"";"30,031"
"10712";"6,176111";"48,689722";"48°41'22.999N 6°10'34.000E";"54395";"Avenue Foch";"Niveau 1 - Magasin Fnac";"54000";"NANCY";"28/03/2007";"En intérieur";"FicheMesure10712.pdf";"Oui";"2,97";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,37";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,65";"";"";"";"";"";"";"0,374833";"";"87,379"
"10713";"6,176111";"48,689722";"48°41'22.999N 6°10'34.000E";"54395";"Avenue Foch";"Niveau 1 - Magasin Fnac";"54000";"NANCY";"28/03/2007";"En intérieur";"FicheMesure10713.pdf";"Oui";"0,97";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"1,52";"";"";"";"";"";"";"0,38";"";"60,825"
"10714";"6,176111";"48,689722";"48°41'22.999N 6°10'34.000E";"54395";"Avenue Foch";"Niveau 1 - Magasin Fnac";"54000";"NANCY";"28/03/2007";"En intérieur";"FicheMesure10714.pdf";"Oui";"1,2";"Commerce (Centre commercial, …";"APAVE Parisienne - Paris 17";"1";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"1,91";"";"";"";"";"";"";"1,001798";"";"16,517"
"10727";"6,849722";"49,158333";"49°9'29.999N 6°50'58.999E";"57596";"Rue de la Mairie";"0";"57800";"ROSBRUCK";"28/03/2007";"En extérieur";"FicheMesure10727.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"1,15";"";"";"";"";"";"";"";"";"";"";"";"0,81";"";"0,14";"";"";"";"";"";"";"1,15";"";""
"10728";"6,849444";"49,157778";"49°9'28.001N 6°50'57.998E";"57596";"Rue de la Mairie";"Chez M. Bintz";"57800";"ROSBRUCK";"28/03/2007";"En intérieur";"FicheMesure10728.pdf";"Oui";"0";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"0,34";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,1";"";"";"";"";"";"";"0,428019";"";""
"10729";"6,849444";"49,157222";"49°9'25.999N 6°50'57.998E";"57596";"Rue de la Mairie";"dans la rue, devant le N°11";"57800";"ROSBRUCK";"28/03/2007";"En extérieur";"FicheMesure10729.pdf";"Oui";"0,64";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,79";"";"";"";"";"";"";"";"";"";"";"";"0,7";"";"0,28";"";"0,06";"";"";"";"";"0,79";"";"-23,438"
"10730";"6,849444";"49,157222";"49°9'25.999N 6°50'57.998E";"57596";"Rue de la Mairie";"Ecole Emile Poncelet";"57800";"ROSBRUCK";"28/03/2007";"En extérieur";"FicheMesure10730.pdf";"Oui";"0,62";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,75";"";"";"";"";"";"";"";"";"";"";"";"0,46";"";"0,3";"";"";"";"";"";"";"0,75";"";"-20,968"
"10739";"7,676389";"48,8625";"48°51'45.000N 7°40'35.000E";"67291";"Chemin communal, RN 62";"Mesure réalisée au pied du château d'eau";"67580";"MERTZWILLER";"24/03/2007";"En extérieur";"FicheMesure10739.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,06";"";"";"";"";"";"";"";"";""
"10742";"7,676944";"48,862778";"48°51'46.001N 7°40'36.998E";"67291";"Rue du Château d'eau";"Mesure réalisée sur la voie publique";"67580";"MERTZWILLER";"24/03/2007";"En extérieur";"FicheMesure10742.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0,33";"";"0,06";"";"";"";"";"";"";""
"10747";"7,677222";"48,863056";"48°51'47.002N 7°40'37.999E";"67291";"Rue du Château d'eau";"Mesure réalisée sur la voie publique";"67580";"MERTZWILLER";"24/03/2007";"En extérieur";"FicheMesure10747.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,11";"";"0,07";"";"";"";"";"";"";""
"10758";"7,689722";"48,565556";"48°33'56.002N 7°41'22.999E";"67267";"Rue Jean Hoff";"mesures réalisées dans le pavillon de monsieur Merck";"67380";"LINGOLSHEIM";"08/03/2007";"En intérieur";"FicheMesure10758.pdf";"Oui";"0,35";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"0,84";"";"";"";"0,49";"";"";"";"";"0,16";"";"54,286"
"10759";"7,6925";"48,563889";"48°33'50.000N 7°41'33.000E";"67267";"Cité Nouvelle";"mesures réalisées sur la voie publique";"67380";"LINGOLSHEIM";"08/03/2007";"En extérieur";"FicheMesure10759.pdf";"Oui";"0,65";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";"";"0,91";"";"";"";"1,49";"";"";"";"";"0,21";"";"67,692"
"10775";"6,160278";"49,088889";"49°5'20.000N 6°9'37.001E";"57480";"Allée Marguerite";"Maison pour tous Marc Sangnier";"57950";"MONTIGNY LES METZ";"07/03/2007";"En intérieur";"FicheMesure10775.pdf";"Oui";"0,21";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,54";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,15";"";"";"";"";"";"";"0,54";"";"-157,143"
"10776";"6,1625";"49,086944";"49°5'12.998N 6°9'45.000E";"57480";"Rue du Président JF Kennedy";"Mesure réalisée sur la voie publique";"57950";"MONTIGNY LES METZ";"07/03/2007";"En extérieur";"FicheMesure10776.pdf";"Oui";"0,75";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"0,92";"";"0,16";"";"0,54";"";"";"";"";"0,12";"";"84"
"10777";"6,163056";"49,089167";"49°5'21.001N 6°9'47.002E";"57480";"Rue du Docteur Bardot";"Etablissement : ècole primaire Marc Sangnier";"57950";"MONTIGNY LES METZ";"07/03/2007";"En intérieur";"FicheMesure10777.pdf";"Oui";"0,46";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,58";"";"";"";"";"";"";"";"";"";"";"";"1,11";"";"0,29";"";"0,13";"";"";"";"";"0,58";"";"-26,087"
"11010";"6,145";"49,126111";"49°7'34.000N 6°8'42.000E";"57049";"Rue de la côte";"Dans la salle de bain du 2ème étage, à 17m du système d'antenne";"57050";"BAN SAINT MARTIN";"23/05/2007";"En intérieur";"FicheMesure11010.pdf";"Oui";"1,26";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"";"0,06";"";"";"";"0,06";"";"";"";"";"";"";"";"0,21";"";"3,65";"";"0,77";"";"";"";"";"0,084853";"";"93,266"
"11011";"6,143889";"49,126667";"49°7'36.001N 6°8'38.000E";"57049";"Rue de la côte";"Dans la chambre au dernier étage, chez M. et Mme CARTIER";"57050";"BAN SAINT MARTIN";"23/05/2007";"En intérieur";"FicheMesure11011.pdf";"Oui";"1,05";"Lieu d'habitation";"EMITECH Mesures Orgeval";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"0,64";"";"1,65";"";"0,18";"";"";"";"";"0,06";"";"94,286"
"11044";"6,181389";"49,114167";"49°6'51.001N 6°10'53.000E";"57463";"Rue du Cambout";"mesures réalisées dans l'appartement de M et Mme Saur";"57000";"METZ";"18/04/2007";"En intérieur";"FicheMesure11044.pdf";"Oui";"0,5";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"0,78";"";"";"";"";"0,07";"";"";"";"";"";"";"0,23";"";"0,86";"";"0,07";"";"";"";"";"0,783135";"";"-56,627"
"11045";"6,181389";"49,114167";"49°6'51.001N 6°10'53.000E";"57463";"Rue du Cambout";"mesures réalisées sur le toit terrasse de l'immeuble";"57000";"METZ";"18/04/2007";"En extérieur";"FicheMesure11045.pdf";"Oui";"1,55";"Divers";"APAVE Parisienne - Paris 17";"";"";"0,86";"";"";"";"";"0,09";"";"";"";"";"";"";"0,31";"";"3,93";"";"0,09";"";"";"";"";"0,864696";"";"44,213"
"11047";"6,181389";"49,114167";"49°6'51.001N 6°10'53.000E";"57463";"Rue du Cambout";"mesures réalisées au pied de l'immeuble";"57000";"METZ";"18/04/2007";"En extérieur";"FicheMesure11047.pdf";"Oui";"0,2";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,44";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,07";"";"";"";"";"0,44";"";"-120"
"11093";"6,161389";"49,219444";"49°13'9.998N 6°9'41.000E";"57433";"Rue de la Pièce Saint Champ";"Mesure réalisée dans l'entreprise SORELOR";"57280";"MAIZIERES LES METZ";"24/04/2007";"En intérieur";"FicheMesure11093.pdf";"Oui";"0,35";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"0,63";"";"0,37";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,27";"";"0,07";"";"";"";"";"0,730616";"";"-108,747"
"11097";"6,161389";"49,219444";"49°13'9.998N 6°9'41.000E";"57433";"Rue de la Pièce Saint Champ";"Mesure réalisée dans l'entreprise SORELOR";"57280";"MAIZIERES LES METZ";"24/04/2007";"En intérieur";"FicheMesure11097.pdf";"Oui";"0,46";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,07";"0,17";"";"";"";"";"0,16";"";"";"";"";"";"";"0,23";"";"0,24";"";"0,19";"";"";"";"";"0,243721";"";"47,017"
"11099";"6,161389";"49,219444";"49°13'9.998N 6°9'41.000E";"57433";"Rue de la Pièce Saint Champ";"Mesure réalisée dans l'entreprise SORELOR";"57280";"MAIZIERES LES METZ";"24/04/2007";"En intérieur";"FicheMesure11099.pdf";"Oui";"0,24";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,1";"";"0,16";"";"0,21";"";"";"";"";"0,06";"";"75"
"11102";"6,886667";"49,178056";"49°10'41.002N 6°53'12.001E";"57227";"Les Géraniums";"mesures réalisées dans l'appartement n°385 occupé par Mme Neurdin au 10ème et dernier étage";"57600";"FORBACH";"14/02/2007";"En intérieur";"FicheMesure11102.pdf";"Oui";"1,91";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,07";"0,67";"";"";"";"";"0,08";"";"";"";"";"";"";"1,72";"";"2,19";"";"0,6";"";"";"";"";"0,67838";"";"64,483"
"11103";"6,914167";"49,1825";"49°10'57.000N 6°54'51.001E";"57227";"Centre Hospitalier Marie Madeleine";"mesures réalisées sur le parking du centre hospitalier Marie Madeleine";"57600";"FORBACH";"07/03/2007";"En extérieur";"FicheMesure11103.pdf";"Oui";"0,55";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,15";"0,4";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"0,22";"";"0,19";"";"";"";"";"0,4272";"";"22,327"
"11104";"6,928056";"49,192778";"49°11'34.001N 6°55'41.002E";"57227";"Avenue de Stiring-Wendel";"mesures réalisées sur la voie publique";"57600";"FORBACH";"07/03/2007";"En extérieur";"FicheMesure11104.pdf";"Oui";"0,6";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"0,17";"0,54";"";"";"";"";"0,06";"";"";"";"";"";"";"1,68";"";"";"";"0,35";"";"";"";"";"0,569298";"";"5,117"
"11105";"6,894167";"49,186111";"49°11'10.000N 6°53'39.001E";"57227";"Avenue Saint Remy";"mesures réalisées sur la voie publique";"57600";"FORBACH";"07/03/2007";"En extérieur";"FicheMesure11105.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,61";"";""
"11118";"7,755833";"48,6025";"48°36'9.000N 7°45'20.999E";"67447";"Rue Contades";"Mesure réalisée dans le bâtiment SCHUTZ CREDIT MUTUEL";"67300";"SCHILTIGHEIM";"17/04/2007";"En intérieur";"FicheMesure11118.pdf";"Oui";"1,25";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,09";"";"";"";"";"0,06";"0,06";"";"";"";"";"";"";"2,31";"";"2,49";"";"0,85";"";"";"";"";"0,123693";"";"90,105"
"11119";"7,711389";"48,530833";"48°31'50.999N 7°42'41.000E";"67218";"Allée François Mitterand";"Mesure réalisée sur la voie publique";"67400";"ILLKIRCH GRAFFENSTADEN";"19/04/2007";"En extérieur";"FicheMesure11119.pdf";"Oui";"0,98";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"1,91";"";"0,97";"";"0,45";"";"";"";"";"0,06";"";"93,878"
"11120";"6,052778";"48,773333";"48°46'23.999N 6°3'10.001E";"54318";"Rue d'Artois";"Mesure réalisée sur la voie publique";"54460";"LIVERDUN";"16/04/2007";"En extérieur";"FicheMesure11120.pdf";"Oui";"0,49";"Rue / Route / Parking";"APAVE Parisienne - Paris 17";"";"";"0,36";"";"";"";"";"";"";"";"";"";"";"";"0,61";"";"";"";"";"";"";"";"";"0,36";"";"26,531"
"11123";"7,743056";"48,6";"48°36'0.000N 7°44'35.002E";"67447";"Route de Bischwiller";"Mesure réalisée dans le bâtiment EUROPA";"67300";"SCHILTIGHEIM";"18/04/2007";"En intérieur";"FicheMesure11123.pdf";"Oui";"1";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,21";"0,36";"";"0,06";"";"0,06";"";"";"";"";"";"";"";"3,6";"";"0,99";"";"";"";"";"";"";"0,425323";"";"57,468"
"11124";"7,754722";"48,600556";"48°36'2.002N 7°45'16.999E";"67482";"Rue du Wacken";"Mesure réalisée dans le bâtiment WACKEN CREDIT MUTUEL";"67000";"STRASBOURG";"17/04/2007";"En intérieur";"FicheMesure11124.pdf";"Oui";"0,92";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,13";"0,26";"";"";"";"";"0,09";"";"";"";"";"";"";"0,65";"";"1,16";"";"0,38";"";"";"";"";"0,304302";"";"66,924"
"11125";"7,743056";"48,6";"48°36'0.000N 7°44'35.002E";"67447";"Route de Bischwiller";"Mesure réalisée dans le bâtiment ATLANTIS";"67300";"SCHILTIGHEIM";"18/04/2007";"En intérieur";"FicheMesure11125.pdf";"Oui";"0,64";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"1,01";"";"0,09";"";"";"";"";"";"";""
"11126";"7,754722";"48,600556";"48°36'2.002N 7°45'16.999E";"67482";"Rue du Wacken";"Mesure réalisée dans le bâtiment CIC";"67000";"STRASBOURG";"17/04/2007";"En intérieur";"FicheMesure11126.pdf";"Oui";"0,69";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"0,09";"0,29";"";"";"";"";"";"0,08";"";"";"";"";"";"";"0,74";"";"0,6";"";"0,1";"";"";"";"";"0,314006";"";"54,492"
"11127";"7,747778";"48,605278";"48°36'19.001N 7°44'52.001E";"67447";"Route de Bischwiller";"Mesure réalisée dans le bâtiment HEINEKEN";"67300";"SCHILTIGHEIM";"18/04/2007";"En intérieur";"FicheMesure11127.pdf";"Oui";"3,17";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,06";"";"";"";"";"0,19";"";"";"";"";"";"";"";"0,08";"";"0,12";"";"0,27";"";"";"";"";"0,199249";"";"93,715"
"11128";"7,754444";"48,601389";"48°36'5.000N 7°45'15.998E";"67482";"Rue du Wacken";"Mesure réalisée dans le bâtiment H CREDIT MUTUEL";"67000";"STRASBOURG";"17/04/2007";"En intérieur";"FicheMesure11128.pdf";"Oui";"1,23";"Lieu d'habitation";"APAVE Parisienne - Paris 17";"";"0,08";"";"";"";"";"0,06";"0,08";"";"";"";"";"";"";"1,27";"";"2,04";"";"1,11";"";"";"";"";"0,128062";"";"89,588"
