"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"157037";"2,239795";"49,88007";"49°52'48.252N 2°14'23.262E";"80632";"Allée des Marronniers";"";"80480";"PONT DE METZ";"10/03/2020";"En intérieur";"R_SO8944_2_1PUB.pdf";"Oui";"0,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157049";"2,931526";"50,529443";"50°31'45.995N 2°55'53.494E";"59011";"Place Du Général de Gaulle";"";"59112";"ANNOEULLIN";"30/03/2020";"En extérieur";"R_SO9119_13_2PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"60";"0"
"157050";"1,60675";"50,811203";"50°48'40.331N 1°36'24.300E";"62025";"Rue de Lille";"";"62164";"AMBLETEUSE";"26/03/2020";"En extérieur";"R_SO9119_15_1PUB.pdf";"Oui";"0,13";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157051";"2,896421";"50,515303";"50°30'55.091N 2°53'47.116E";"59052";"Rue Jean Jaurès";"";"59221";"BAUVIN";"30/03/2020";"En extérieur";"R_SO9119_13_6PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157054";"2,866766";"50,401666";"50°24'5.998N 2°52'0.358E";"62570";"Place Jean Jaurès";"";"62680";"MERICOURT";"23/03/2020";"En extérieur";"R_SO9119_15_26PUB.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"";"0,06";"";"0,07";"";"";"";"0,184662";"0,184662";"28,976";"0,465198"
"157057";"2,958798";"50,518304";"50°31'5.894N 2°57'31.673E";"59133";"Rue du Lieutenant Baillet";"";"59112";"CARNIN";"30/03/2020";"En extérieur";"R_SO9119_13_15PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157058";"2,410769";"50,48406";"50°29'2.616N 2°24'38.768E";"62652";"Place Grande Place";"";"62550";"PERNES";"25/03/2020";"En extérieur";"R_SO9119_15_33PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,06";"";"";"";"";"";"";"";"";"";"0,108167";"0,108167";"22,738";"0,2"
"157059";"3,109431";"50,385538";"50°23'7.937N 3°6'33.952E";"59654";"Place André Bordeu";"";"59119";"WAZIERS";"30/03/2020";"En extérieur";"R_SO9119_13_68PUB.pdf";"Oui";"0,36";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,06";"";"0,15";"";"0,1";"";"0,15";"";"0,09";"";"0,14";"";"";"";"0,293769";"0,293769";"18,398";"0,29595"
"157060";"3,11044";"50,642739";"50°38'33.860N 3°6'37.584E";"59410";"Avenue Robert Schumann";"";"59370";"MONS EN BAROEUL";"31/03/2020";"En extérieur";"R_SO9119_13_46PUB.pdf";"Oui";"3,64";"Rue / Route / Parking";"EXEM";"";"3,41";"";"";"";"";"";"";"";"0,84";"";"0,18";"";"0,24";"";"0,25";"";"";"";"0,36";"";"";"";"3,551873";"0,993831";"2,421";"1,309648"
"157063";"2,982681";"50,610839";"50°36'39.020N 2°58'57.652E";"59286";"Rue Sadi Carnot";"";"59320";"HAUBOURDIN";"31/03/2020";"En extérieur";"R_SO9119_13_28PUB.pdf";"Oui";"0,9";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"0,6";"";"0,43";"";"0,41";"";"0,4";"";"0,24";"";"0,2";"";"";"";"0,987674";"0,98519";"-9,742";"0,486299"
"157065";"1,763413";"50,463719";"50°27'49.388N 1°45'48.287E";"62588";"Place Gambetta";"";"62170";"MONTREUIL";"26/03/2020";"En extérieur";"R_SO9119_15_28PUB.pdf";"Oui";"0,71";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,68";"";"0,28";"";"0,3";"";"0,14";"";"0,17";"";"";"";"0,824197";"0,824197";"-16,084";"0,614773"
"157068";"2,036719";"50,373003";"50°22'22.811N 2°2'12.188E";"62447";"Place d'Armes";"";"62140";"HESDIN";"25/03/2020";"En extérieur";"R_SO9119_15_18PUB.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"0,07";"0,07";"50";"0"
"157070";"1,592717";"50,705461";"50°42'19.660N 1°35'33.781E";"62643";"Rue du Biez";"";"62230";"OUTREAU";"26/03/2020";"En extérieur";"R_SO9119_15_32PUB.pdf";"Oui";"0,96";"Rue / Route / Parking";"EXEM";"";"0,8";"";"";"";"";"";"";"";"";"";"0,06";"";"0,09";"";"0,19";"";"";"";"";"";"";"";"0,829337";"0,218632";"13,611";"1,056863"
"157075";"2,868118";"50,438033";"50°26'16.919N 2°52'5.225E";"62523";"Place du Général de Gaulle";"";"62218";"LOISON SOUS LENS";"23/03/2020";"En extérieur";"R_SO9119_15_24PUB.pdf";"Oui";"0,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,1";"";"0,06";"";"0,1";"";"0,12";"";"0,11";"";"";"";"0,12";"";"";"";"0,253969";"0,233452";"9,297";"0,200107"
"157081";"2,832134";"50,429067";"50°25'44.641N 2°49'55.682E";"62498";"Place Jean Jaurès";"";"62300";"LENS";"24/03/2020";"En extérieur";"R_SO9119_15_22PUB.pdf";"Oui";"0,64";"Rue / Route / Parking";"EXEM";"";"0,09";"";"";"";"";"";"";"";"0,17";"";"0,18";"";"0,24";"";"0,22";"";"0,19";"";"0,44";"";"";"";"0,636475";"0,630079";"0,551";"0,459752"
"157082";"3,014846";"50,61504";"50°36'54.144N 3°0'53.446E";"59360";"Rue du Maréchal Foch";"";"59120";"LOOS";"31/03/2020";"En extérieur";"R_SO9119_13_39PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,16";"";"";"";"";"";"";"";"";"";"0,194165";"0,194165";"-21,353";"0,185185"
"157084";"1,613402";"50,724876";"50°43'29.554N 1°36'48.247E";"62160";"Place Godefroy de Bouillon";"";"62200";"BOULOGNE SUR MER";"26/03/2020";"En extérieur";"R_SO9119_15_9PUB.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157088";"1,592224";"50,408196";"50°24'29.506N 1°35'32.006E";"62108";"Place Claude Wilquin";"";"62600";"BERCK";"26/03/2020";"En extérieur";"R_SO9119_15_6PUB.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157092";"2,804089";"50,532205";"50°31'55.938N 2°48'14.720E";"59051";"Place du Général de Gaulle";"";"59480";"BASSEE";"31/03/2020";"En extérieur";"R_SO9119_13_31PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157094";"2,784626";"50,421282";"50°25'16.615N 2°47'4.654E";"62510";"Rue Edouard Vaillant";"";"62800";"LIEVIN";"24/03/2020";"En extérieur";"R_SO9119_15_23PUB.pdf";"Oui";"0,8";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"0,08";"0,05";"";"0,33";"";"0,39";"";"0,14";"";"0,25";"";"0,26";"";"";"";"0,651537";"0,642806";"18,558";"0,614608"
"157096";"1,854093";"50,95252";"50°57'9.072N 1°51'14.735E";"62193";"Place du Soldat Inconnu";"";"62100";"CALAIS";"26/03/2020";"En extérieur";"R_SO9119_15_12PUB.pdf";"Oui";"0,37";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,13";"";"0,11";"";"0,15";"";"0,16";"";"";"";"0,298664";"0,298664";"19,28";"0,154516"
"157097";"2,912085";"50,417679";"50°25'3.644N 2°54'43.506E";"62133";"Rue Jean Jaurès";"";"62420";"BILLY MONTIGNY";"23/03/2020";"En extérieur";"R_SO9119_15_8PUB.pdf";"Oui";"0,37";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,1";"";"0,26";"";"0,07";"";"";"";"";"";"";"";"0,291548";"0,287228";"21,203";"0,689706"
"157106";"2,930646";"50,613862";"50°36'49.903N 2°55'50.326E";"59201";"Rue de l'Eglise";"";"59320";"ERQUINGHEM LE SEC";"31/03/2020";"En extérieur";"R_SO9119_13_23PUB.pdf";"Oui";"0,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157116";"2,662125";"50,480824";"50°28'50.966N 2°39'43.650E";"62617";"Rue Nationale";"";"62290";"NOEUX LES MINES";"25/03/2020";"En extérieur";"R_SO9119_15_29PUB.pdf";"Oui";"2,21";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"";"";"";"";"";"0,35";"";"0,64";"";"0,88";"";"1,3";"";"0,37";"";"1,06";"";"";"";"2,0648";"2,06325";"6,57";"0,602147"
"157121";"2,817285";"50,415737";"50°24'56.653N 2°49'2.226E";"62291";"Place de la Mairie";"";"62300";"ELEU DIT LEAUWETTE";"23/03/2020";"En extérieur";"R_SO9119_15_13PUB.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157127";"2,73639";"50,449102";"50°26'56.767N 2°44'11.004E";"62386";"Place Pasteur";"";"62160";"GRENAY";"24/03/2020";"En extérieur";"R_SO9119_15_16PUB.pdf";"Oui";"0,35";"Rue / Route / Parking";"EXEM";"";"0,1";"";"";"";"";"";"";"";"";"";"0,1";"";"0,27";"";"";"";"";"";"0,06";"";"";"";"0,310644";"0,294109";"11,244";"0,611682"
"157128";"2,71637";"50,443691";"50°26'37.288N 2°42'58.932E";"62186";"Rue Francois Brasme";"";"62160";"BULLY LES MINES";"24/03/2020";"En extérieur";"R_SO9119_15_11PUB.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"0,09";"0,05";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,124499";"";"34,474";"0,233285"
"157132";"2,853398";"50,495023";"50°29'42.083N 2°51'12.233E";"62895";"Rue Jules Guesde";"";"62410";"WINGLES";"24/03/2020";"En extérieur";"R_SO9119_15_40PUB.pdf";"Oui";"0,76";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"0,3";"";"0,32";"";"0,23";"";"0,3";"";"";"";"0,671491";"0,671491";"11,646";"0,124478"
"157134";"3,064563";"50,676439";"50°40'35.180N 3°3'52.427E";"59386";"Place du Général de Gaulle";"";"59520";"MARQUETTE LEZ LILLE";"31/03/2020";"En extérieur";"R_SO9119_13_44PUB.pdf";"Oui";"0,17";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157135";"2,467654";"50,503676";"50°30'13.234N 2°28'3.554E";"62048";"Place André Mancey";"";"62260";"AUCHEL";"25/03/2020";"En extérieur";"R_SO9119_15_3PUB.pdf";"Oui";"0,1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157137";"3,071816";"50,631117";"50°37'52.021N 3°4'18.538E";"59350";"Place Augustin Laurent";"";"59000";"LILLE";"31/03/2020";"En extérieur";"R_SO9119_13_37PUB.pdf";"Oui";"0,85";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,08";"";"";"";"";"";"";"0,25";"";"0,47";"";"0,34";"";"0,3";"";"0,2";"";"";"";"0,73171";"0,727324";"13,916";"0,440884"
"157143";"3,114002";"50,365318";"50°21'55.145N 3°6'50.407E";"59569";"Place Jean Jaurès";"";"59450";"SIN LE NOBLE";"30/03/2020";"En extérieur";"R_SO9119_13_58PUB.pdf";"Oui";"0,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,07";"";"0,09";"";"0,09";"";"0,16";"";"0,08";"";"0,15";"";"";"";"0,274955";"0,274955";"1,802";"0,327753"
"157144";"2,913029";"50,429846";"50°25'47.446N 2°54'46.904E";"62351";"Rue Pasteur";"";"62740";"FOUQUIERES LES LENS";"23/03/2020";"En extérieur";"R_SO9119_15_15PUB.pdf";"Oui";"0,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,06";"";"";"";"";"";"";"";"";"";"0,108167";"0,108167";"56,733";"0,2"
"157148";"2,833464";"50,413242";"50°24'47.671N 2°50'0.470E";"62065";"Place Jacques Duclos";"";"62210";"AVION";"23/03/2020";"En extérieur";"R_SO9119_15_4PUB.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,09";"0,09";"55";"0"
"157149";"3,173547";"50,355859";"50°21'21.092N 3°10'24.769E";"59354";"Rue Moines";"";"59182";"LOFFRE";"30/03/2020";"En extérieur";"R_SO9119_13_38PUB.pdf";"Oui";"0,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157150";"2,6388";"50,530902";"50°31'51.247N 2°38'19.680E";"62119";"Esplanade du 4 Septembre";"";"62400";"BETHUNE";"25/03/2020";"En extérieur";"R_SO9119_15_7PUB.pdf";"Oui";"0,48";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"0,23";"";"0,17";"";"0,06";"";"0,11";"";"";"";"0,387814";"0,387814";"19,205";"0,41833"
"157152";"2,926826";"50,428137";"50°25'41.293N 2°55'36.574E";"62587";"Rue Uriane Sorriaux";"";"62640";"MONTIGNY EN GOHELLE";"23/03/2020";"En extérieur";"R_SO9119_15_27PUB.pdf";"Oui";"0,21";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,09";"0,09";"57,143";"0"
"157157";"3,050358";"50,661289";"50°39'40.640N 3°3'1.289E";"59527";"Rue du Général Leclerc";"";"59350";"SAINT ANDRE LEZ LILLE";"31/03/2020";"En extérieur";"R_SO9119_13_57PUB.pdf";"Oui";"0,45";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"0,24";"";"";"";"";"";"0,08";"";"";"";"0,392428";"0,392428";"12,794";"0,449303"
"157159";"2,885263";"50,473976";"50°28'26.314N 2°53'6.947E";"62666";"Rue Emile Desmaret";"";"62880";"PONT A VENDIN";"23/03/2020";"En extérieur";"R_SO9119_15_34PUB.pdf";"Oui";"0,33";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,06";"";"0,07";"";"0,1";"";"0,13";"";"";"";"0,20445";"0,20445";"38,045";"0,282038"
"157160";"2,874362";"50,430953";"50°25'51.431N 2°52'27.703E";"62628";"Rue de la République";"";"62221";"NOYELLES SOUS LENS";"23/03/2020";"En extérieur";"R_SO9119_15_30PUB.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157162";"3,131275";"50,619424";"50°37'9.926N 3°7'52.590E";"59009";"Place Salvador Allende";"";"59650";"VILLENEUVE D ASCQ";"31/03/2020";"En extérieur";"R_SO9119_13_63PUB.pdf";"Oui";"0,27";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,05";"";"0,08";"";"0,05";"";"0,06";"";"0,05";"";"";"";"";"";"0,141421";"0,132288";"47,622";"0,195096"
"157164";"3,094196";"50,672836";"50°40'22.210N 3°5'39.106E";"59378";"Rue du Quesne";"";"59700";"MARCQ EN BAROEUL";"31/03/2020";"En extérieur";"R_SO9119_13_42PUB.pdf";"Oui";"0,27";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,22";"";"0,19";"";"0,08";"";"0,08";"";"0,08";"";"";"";"0,325883";"0,322025";"-20,698";"0,548095"
"157169";"2,903588";"50,39313";"50°23'35.268N 2°54'12.917E";"62724";"Rue de la Mairie";"";"62320";"ROUVROY";"24/03/2020";"En extérieur";"R_SO9119_15_35PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157171";"3,073468";"50,654093";"50°39'14.735N 3°4'24.485E";"59368";"Rue Pasteur";"";"59110";"MADELEINE";"31/03/2020";"En extérieur";"R_SO9119_13_32PUB.pdf";"Oui";"1,4";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,2";"";"0,75";"";"0,64";"";"0,55";"";"0,1";"";"0,36";"";"";"";"1,205902";"1,205902";"13,864";"0,539175"
"157178";"1,576495";"50,707989";"50°42'28.760N 1°34'35.382E";"62667";"Rue Carnot";"";"62480";"PORTEL";"26/03/2020";"En extérieur";"R_SO9119_15_21PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"";"";"0,07";"";"";"";"";"";"";"";"0,086023";"0,086023";"60,899";"0,166667"
"157180";"2,849643";"50,103804";"50°6'13.694N 2°50'58.715E";"62080";"Place Faidherbe";"";"62450";"BAPAUME";"24/03/2020";"En extérieur";"R_SO9119_15_5PUB.pdf";"Oui";"0,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157190";"3,231246";"50,39363";"50°23'37.068N 3°13'52.486E";"59629";"Place Charles de Gaulle";"";"59870";"VRED";"30/03/2020";"En extérieur";"R_SO9119_13_64PUB.pdf";"Oui";"0,22";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157192";"2,946825";"50,419183";"50°25'9.059N 2°56'48.570E";"62427";"Place Jean Jaurès";"";"62110";"HENIN BEAUMONT";"24/03/2020";"En extérieur";"R_SO9119_15_17PUB.pdf";"Oui";"0,24";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,09";"";"0,12";"";"0,06";"";"0,06";"";"";"";"0,05";"";"";"";"0,179444";"0,179444";"25,232";"0,339055"
"157193";"2,03481";"50,410316";"50°24'37.138N 2°2'5.316E";"62521";"Rue D'Hucqueliers";"";"62140";"LOGE";"25/03/2020";"En extérieur";"R_SO9119_15_20PUB.pdf";"Oui";"0,1";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157194";"2,859578";"50,420967";"50°25'15.481N 2°51'34.481E";"62771";"Place Ferrer";"";"62430";"SALLAUMINES";"23/03/2020";"En extérieur";"R_SO9119_15_38PUB.pdf";"Oui";"0,31";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,06";"";"0,07";"";"0,08";"";"";"";"0,157797";"0,157797";"49,098";"0,190841"
"157197";"3,080356";"50,367454";"50°22'2.834N 3°4'49.282E";"59178";"Rue Francis Godin";"";"59500";"DOUAI";"30/03/2020";"En extérieur";"R_SO9119_13_21PUB.pdf";"Oui";"0,29";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"0,1";"";"";"";"";"";"";"";"0,148661";"0,148661";"48,738";"0,047619"
"157200";"2,545459";"50,482108";"50°28'55.589N 2°32'43.652E";"62178";"Rue Pierre Beregovoy";"";"62700";"BRUAY LA BUISSIERE";"25/03/2020";"En extérieur";"R_SO9119_15_10PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"157209";"2,778511";"50,29326";"50°17'35.736N 2°46'42.640E";"62041";"Place Guy Mollet";"";"62000";"ARRAS";"24/03/2020";"En extérieur";"R_SO9119_15_2PUB.pdf";"Oui";"0,31";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"0,08";"0,08";"74,194";"0"
